[14:30:19.362] [INFO   ] thread main starting.
[14:30:19.378] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:30:19.384] [SEVERE ] configuration file was loaded from resources directory.
[14:30:20.702] [INFO   ] thread dealer starting.
[14:30:20.707] [INFO   ] thread dealer starting.
[14:30:31.027] [SEVERE ] updating countdown to 50911
[14:30:31.027] [SEVERE ] updating countdown to 50911
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.028] [SEVERE ] updating countdown to 50910
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.029] [SEVERE ] updating countdown to 50909
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.030] [SEVERE ] updating countdown to 50908
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.031] [SEVERE ] updating countdown to 50907
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.032] [SEVERE ] updating countdown to 50906
[14:30:31.033] [SEVERE ] updating countdown to 50905
[14:30:31.033] [SEVERE ] updating countdown to 50905
[14:30:31.033] [SEVERE ] updating countdown to 50905
[14:30:31.033] [SEVERE ] updating countdown to 50905
[14:30:31.033] [SEVERE ] updating countdown to 50905
[14:30:31.034] [SEVERE ] updating countdown to 50904
[14:30:31.035] [SEVERE ] updating countdown to 50903
[14:30:31.035] [SEVERE ] updating countdown to 50903
[14:30:31.035] [SEVERE ] updating countdown to 50903
[14:30:31.036] [SEVERE ] updating countdown to 50902
[14:30:31.036] [SEVERE ] updating countdown to 50902
[14:30:31.036] [SEVERE ] updating countdown to 50902
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.037] [SEVERE ] updating countdown to 50901
[14:30:31.038] [SEVERE ] updating countdown to 50900
[14:30:31.038] [SEVERE ] updating countdown to 50900
[14:30:31.038] [SEVERE ] updating countdown to 50900
[14:30:31.038] [SEVERE ] updating countdown to 50900
[14:30:31.038] [SEVERE ] updating countdown to 50900
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.039] [SEVERE ] updating countdown to 50899
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.040] [SEVERE ] updating countdown to 50898
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.041] [SEVERE ] updating countdown to 50897
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.042] [SEVERE ] updating countdown to 50896
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.043] [SEVERE ] updating countdown to 50895
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.044] [SEVERE ] updating countdown to 50894
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.045] [SEVERE ] updating countdown to 50893
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.046] [SEVERE ] updating countdown to 50892
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.047] [SEVERE ] updating countdown to 50891
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.048] [SEVERE ] updating countdown to 50890
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.049] [SEVERE ] updating countdown to 50889
[14:30:31.050] [SEVERE ] updating countdown to 50888
[14:30:31.051] [SEVERE ] updating countdown to 50887
[14:30:31.051] [SEVERE ] updating countdown to 50887
[14:30:31.052] [SEVERE ] updating countdown to 50886
[14:30:31.052] [SEVERE ] updating countdown to 50886
[14:30:31.053] [SEVERE ] updating countdown to 50885
[14:30:31.053] [SEVERE ] updating countdown to 50885
[14:30:31.053] [SEVERE ] updating countdown to 50885
[14:30:31.053] [SEVERE ] updating countdown to 50885
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.054] [SEVERE ] updating countdown to 50884
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.055] [SEVERE ] updating countdown to 50883
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.056] [SEVERE ] updating countdown to 50882
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.057] [SEVERE ] updating countdown to 50881
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.058] [SEVERE ] updating countdown to 50880
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.059] [SEVERE ] updating countdown to 50879
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.060] [SEVERE ] updating countdown to 50878
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.061] [SEVERE ] updating countdown to 50877
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.062] [SEVERE ] updating countdown to 50876
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.063] [SEVERE ] updating countdown to 50875
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.064] [SEVERE ] updating countdown to 50874
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.065] [SEVERE ] updating countdown to 50873
[14:30:31.066] [SEVERE ] updating countdown to 50872
[14:30:31.066] [SEVERE ] updating countdown to 50872
[14:30:31.066] [SEVERE ] updating countdown to 50872
[14:30:31.066] [SEVERE ] updating countdown to 50872
[14:30:31.066] [SEVERE ] updating countdown to 50872
[14:30:31.067] [SEVERE ] updating countdown to 50871
[14:30:31.067] [SEVERE ] updating countdown to 50871
[14:30:31.068] [SEVERE ] updating countdown to 50870
[14:30:31.068] [SEVERE ] updating countdown to 50870
[14:30:31.069] [SEVERE ] updating countdown to 50869
[14:30:31.069] [SEVERE ] updating countdown to 50869
[14:30:31.069] [SEVERE ] updating countdown to 50869
[14:30:31.070] [SEVERE ] updating countdown to 50868
[14:30:31.070] [SEVERE ] updating countdown to 50868
[14:30:31.070] [SEVERE ] updating countdown to 50868
[14:30:31.070] [SEVERE ] updating countdown to 50868
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.071] [SEVERE ] updating countdown to 50867
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.072] [SEVERE ] updating countdown to 50866
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.073] [SEVERE ] updating countdown to 50865
[14:30:31.074] [SEVERE ] updating countdown to 50864
[14:30:31.074] [SEVERE ] updating countdown to 50864
[14:30:31.074] [SEVERE ] updating countdown to 50864
[14:30:31.074] [SEVERE ] updating countdown to 50864
[14:30:31.074] [SEVERE ] updating countdown to 50864
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.075] [SEVERE ] updating countdown to 50863
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.076] [SEVERE ] updating countdown to 50862
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.077] [SEVERE ] updating countdown to 50861
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.078] [SEVERE ] updating countdown to 50860
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.079] [SEVERE ] updating countdown to 50859
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.080] [SEVERE ] updating countdown to 50858
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.081] [SEVERE ] updating countdown to 50857
[14:30:31.082] [SEVERE ] updating countdown to 50856
[14:30:31.082] [SEVERE ] updating countdown to 50856
[14:30:31.082] [SEVERE ] updating countdown to 50856
[14:30:31.083] [SEVERE ] updating countdown to 50855
[14:30:31.084] [SEVERE ] updating countdown to 50854
[14:30:31.084] [SEVERE ] updating countdown to 50854
[14:30:31.084] [SEVERE ] updating countdown to 50854
[14:30:31.085] [SEVERE ] updating countdown to 50853
[14:30:31.085] [SEVERE ] updating countdown to 50853
[14:30:31.086] [SEVERE ] updating countdown to 50852
[14:30:31.086] [SEVERE ] updating countdown to 50852
[14:30:31.086] [SEVERE ] updating countdown to 50852
[14:30:31.086] [SEVERE ] updating countdown to 50852
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.087] [SEVERE ] updating countdown to 50851
[14:30:31.088] [SEVERE ] updating countdown to 50850
[14:30:31.088] [SEVERE ] updating countdown to 50850
