[14:43:04.836] [INFO   ] thread main starting.
[14:43:04.855] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:43:04.863] [SEVERE ] configuration file was loaded from resources directory.
[14:43:06.306] [INFO   ] thread dealer starting.
[14:43:06.311] [INFO   ] thread dealer starting.
[14:43:08.084] [SEVERE ] updating countdown to 59464
[14:43:08.084] [SEVERE ] updating countdown to 59464
[14:43:08.084] [SEVERE ] updating countdown to 59464
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.085] [SEVERE ] updating countdown to 59463
[14:43:08.086] [SEVERE ] updating countdown to 59462
[14:43:08.086] [SEVERE ] updating countdown to 59462
[14:43:08.086] [SEVERE ] updating countdown to 59462
[14:43:08.086] [SEVERE ] updating countdown to 59462
[14:43:08.086] [SEVERE ] updating countdown to 59462
[14:43:08.087] [SEVERE ] updating countdown to 59461
[14:43:08.087] [SEVERE ] updating countdown to 59461
[14:43:08.087] [SEVERE ] updating countdown to 59461
[14:43:08.087] [SEVERE ] updating countdown to 59461
[14:43:08.087] [SEVERE ] updating countdown to 59461
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.088] [SEVERE ] updating countdown to 59460
[14:43:08.089] [SEVERE ] updating countdown to 59459
[14:43:08.089] [SEVERE ] updating countdown to 59459
[14:43:08.089] [SEVERE ] updating countdown to 59459
[14:43:08.089] [SEVERE ] updating countdown to 59459
[14:43:08.089] [SEVERE ] updating countdown to 59459
[14:43:08.090] [SEVERE ] updating countdown to 59458
[14:43:08.091] [SEVERE ] updating countdown to 59457
[14:43:08.091] [SEVERE ] updating countdown to 59457
[14:43:08.092] [SEVERE ] updating countdown to 59456
[14:43:08.092] [SEVERE ] updating countdown to 59456
[14:43:08.092] [SEVERE ] updating countdown to 59456
[14:43:08.092] [SEVERE ] updating countdown to 59456
[14:43:08.093] [SEVERE ] updating countdown to 59455
[14:43:08.093] [SEVERE ] updating countdown to 59455
[14:43:08.093] [SEVERE ] updating countdown to 59455
[14:43:08.094] [SEVERE ] updating countdown to 59454
[14:43:08.095] [SEVERE ] updating countdown to 59453
[14:43:08.095] [SEVERE ] updating countdown to 59453
[14:43:08.096] [SEVERE ] updating countdown to 59452
[14:43:08.096] [SEVERE ] updating countdown to 59452
[14:43:08.097] [SEVERE ] updating countdown to 59451
[14:43:08.097] [SEVERE ] updating countdown to 59451
[14:43:08.097] [SEVERE ] updating countdown to 59451
[14:43:08.098] [SEVERE ] updating countdown to 59450
[14:43:08.098] [SEVERE ] updating countdown to 59450
[14:43:08.098] [SEVERE ] updating countdown to 59450
[14:43:08.098] [SEVERE ] updating countdown to 59450
[14:43:08.098] [SEVERE ] updating countdown to 59450
[14:43:08.099] [SEVERE ] updating countdown to 59449
[14:43:08.099] [SEVERE ] updating countdown to 59449
[14:43:08.099] [SEVERE ] updating countdown to 59449
[14:43:08.099] [SEVERE ] updating countdown to 59449
[14:43:08.100] [SEVERE ] updating countdown to 59448
[14:43:08.100] [SEVERE ] updating countdown to 59448
[14:43:08.100] [SEVERE ] updating countdown to 59448
[14:43:08.100] [SEVERE ] updating countdown to 59448
[14:43:08.100] [SEVERE ] updating countdown to 59448
[14:43:08.101] [SEVERE ] updating countdown to 59447
[14:43:08.101] [SEVERE ] updating countdown to 59447
[14:43:08.101] [SEVERE ] updating countdown to 59447
[14:43:08.101] [SEVERE ] updating countdown to 59447
[14:43:08.102] [SEVERE ] updating countdown to 59446
[14:43:08.102] [SEVERE ] updating countdown to 59446
[14:43:08.102] [SEVERE ] updating countdown to 59446
[14:43:08.102] [SEVERE ] updating countdown to 59446
[14:43:08.102] [SEVERE ] updating countdown to 59446
[14:43:08.103] [SEVERE ] updating countdown to 59445
[14:43:08.103] [SEVERE ] updating countdown to 59445
[14:43:08.103] [SEVERE ] updating countdown to 59445
[14:43:08.103] [SEVERE ] updating countdown to 59445
[14:43:08.104] [SEVERE ] updating countdown to 59444
[14:43:08.104] [SEVERE ] updating countdown to 59444
[14:43:08.104] [SEVERE ] updating countdown to 59444
[14:43:08.104] [SEVERE ] updating countdown to 59444
[14:43:08.105] [SEVERE ] updating countdown to 59443
[14:43:08.105] [SEVERE ] updating countdown to 59443
[14:43:08.105] [SEVERE ] updating countdown to 59443
[14:43:08.105] [SEVERE ] updating countdown to 59443
[14:43:08.106] [SEVERE ] updating countdown to 59442
[14:43:08.106] [SEVERE ] updating countdown to 59442
[14:43:08.106] [SEVERE ] updating countdown to 59442
[14:43:08.106] [SEVERE ] updating countdown to 59442
[14:43:08.107] [SEVERE ] updating countdown to 59441
[14:43:08.107] [SEVERE ] updating countdown to 59441
[14:43:08.107] [SEVERE ] updating countdown to 59441
[14:43:08.108] [SEVERE ] updating countdown to 59440
[14:43:08.109] [SEVERE ] updating countdown to 59439
[14:43:08.109] [SEVERE ] updating countdown to 59439
[14:43:08.109] [SEVERE ] updating countdown to 59439
[14:43:08.110] [SEVERE ] updating countdown to 59438
[14:43:08.110] [SEVERE ] updating countdown to 59438
[14:43:08.110] [SEVERE ] updating countdown to 59438
[14:43:08.111] [SEVERE ] updating countdown to 59437
[14:43:08.112] [SEVERE ] updating countdown to 59436
[14:43:08.112] [SEVERE ] updating countdown to 59436
[14:43:08.113] [SEVERE ] updating countdown to 59435
[14:43:08.113] [SEVERE ] updating countdown to 59435
[14:43:08.113] [SEVERE ] updating countdown to 59435
[14:43:08.113] [SEVERE ] updating countdown to 59435
[14:43:08.114] [SEVERE ] updating countdown to 59434
[14:43:08.114] [SEVERE ] updating countdown to 59434
[14:43:08.114] [SEVERE ] updating countdown to 59434
[14:43:08.115] [SEVERE ] updating countdown to 59433
[14:43:08.115] [SEVERE ] updating countdown to 59433
[14:43:08.115] [SEVERE ] updating countdown to 59433
[14:43:08.115] [SEVERE ] updating countdown to 59433
[14:43:08.116] [SEVERE ] updating countdown to 59432
[14:43:08.116] [SEVERE ] updating countdown to 59432
[14:43:08.116] [SEVERE ] updating countdown to 59432
[14:43:08.116] [SEVERE ] updating countdown to 59432
[14:43:08.116] [SEVERE ] updating countdown to 59432
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.117] [SEVERE ] updating countdown to 59431
[14:43:08.118] [SEVERE ] updating countdown to 59430
[14:43:08.118] [SEVERE ] updating countdown to 59430
[14:43:08.118] [SEVERE ] updating countdown to 59430
[14:43:08.118] [SEVERE ] updating countdown to 59430
[14:43:08.118] [SEVERE ] updating countdown to 59430
[14:43:08.119] [SEVERE ] updating countdown to 59429
[14:43:08.119] [SEVERE ] updating countdown to 59429
[14:43:08.119] [SEVERE ] updating countdown to 59429
[14:43:08.119] [SEVERE ] updating countdown to 59429
[14:43:08.120] [SEVERE ] updating countdown to 59428
[14:43:08.120] [SEVERE ] updating countdown to 59428
[14:43:08.120] [SEVERE ] updating countdown to 59428
[14:43:08.120] [SEVERE ] updating countdown to 59428
[14:43:08.121] [SEVERE ] updating countdown to 59427
[14:43:08.121] [SEVERE ] updating countdown to 59427
[14:43:08.121] [SEVERE ] updating countdown to 59427
[14:43:08.121] [SEVERE ] updating countdown to 59427
[14:43:08.121] [SEVERE ] updating countdown to 59427
[14:43:08.122] [SEVERE ] updating countdown to 59426
[14:43:08.122] [SEVERE ] updating countdown to 59426
[14:43:08.122] [SEVERE ] updating countdown to 59426
[14:43:08.122] [SEVERE ] updating countdown to 59426
[14:43:08.122] [SEVERE ] updating countdown to 59426
[14:43:08.123] [SEVERE ] updating countdown to 59425
[14:43:08.123] [SEVERE ] updating countdown to 59425
[14:43:08.123] [SEVERE ] updating countdown to 59425
[14:43:08.124] [SEVERE ] updating countdown to 59424
[14:43:08.124] [SEVERE ] updating countdown to 59424
[14:43:08.125] [SEVERE ] updating countdown to 59423
[14:43:08.125] [SEVERE ] updating countdown to 59423
[14:43:08.125] [SEVERE ] updating countdown to 59423
[14:43:08.125] [SEVERE ] updating countdown to 59423
[14:43:08.125] [SEVERE ] updating countdown to 59423
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.126] [SEVERE ] updating countdown to 59422
[14:43:08.127] [SEVERE ] updating countdown to 59421
[14:43:08.127] [SEVERE ] updating countdown to 59421
[14:43:08.127] [SEVERE ] updating countdown to 59421
[14:43:08.128] [SEVERE ] updating countdown to 59420
[14:43:08.129] [SEVERE ] updating countdown to 59419
[14:43:08.129] [SEVERE ] updating countdown to 59419
[14:43:08.129] [SEVERE ] updating countdown to 59419
[14:43:08.130] [SEVERE ] updating countdown to 59418
[14:43:08.130] [SEVERE ] updating countdown to 59418
[14:43:08.130] [SEVERE ] updating countdown to 59418
[14:43:08.131] [SEVERE ] updating countdown to 59417
[14:43:08.131] [SEVERE ] updating countdown to 59417
[14:43:08.131] [SEVERE ] updating countdown to 59417
[14:43:08.131] [SEVERE ] updating countdown to 59417
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.132] [SEVERE ] updating countdown to 59416
[14:43:08.133] [SEVERE ] updating countdown to 59415
[14:43:08.133] [SEVERE ] updating countdown to 59415
[14:43:08.133] [SEVERE ] updating countdown to 59415
[14:43:08.133] [SEVERE ] updating countdown to 59415
[14:43:08.133] [SEVERE ] updating countdown to 59415
[14:43:08.134] [SEVERE ] updating countdown to 59414
[14:43:08.134] [SEVERE ] updating countdown to 59414
[14:43:08.134] [SEVERE ] updating countdown to 59414
[14:43:08.134] [SEVERE ] updating countdown to 59414
[14:43:08.134] [SEVERE ] updating countdown to 59414
[14:43:08.135] [SEVERE ] updating countdown to 59413
[14:43:08.135] [SEVERE ] updating countdown to 59413
[14:43:08.135] [SEVERE ] updating countdown to 59413
[14:43:08.135] [SEVERE ] updating countdown to 59413
[14:43:08.136] [SEVERE ] updating countdown to 59412
[14:43:08.136] [SEVERE ] updating countdown to 59412
[14:43:08.136] [SEVERE ] updating countdown to 59412
[14:43:08.136] [SEVERE ] updating countdown to 59412
[14:43:08.136] [SEVERE ] updating countdown to 59412
[14:43:08.137] [SEVERE ] updating countdown to 59411
[14:43:08.137] [SEVERE ] updating countdown to 59411
[14:43:08.137] [SEVERE ] updating countdown to 59411
[14:43:08.137] [SEVERE ] updating countdown to 59411
[14:43:08.137] [SEVERE ] updating countdown to 59411
[14:43:08.138] [SEVERE ] updating countdown to 59410
[14:43:08.138] [SEVERE ] updating countdown to 59410
[14:43:08.138] [SEVERE ] updating countdown to 59410
[14:43:08.138] [SEVERE ] updating countdown to 59410
[14:43:08.139] [SEVERE ] updating countdown to 59409
[14:43:08.139] [SEVERE ] updating countdown to 59409
[14:43:08.139] [SEVERE ] updating countdown to 59409
[14:43:08.139] [SEVERE ] updating countdown to 59409
[14:43:08.140] [SEVERE ] updating countdown to 59408
[14:43:08.140] [SEVERE ] updating countdown to 59408
[14:43:08.140] [SEVERE ] updating countdown to 59408
[14:43:08.140] [SEVERE ] updating countdown to 59408
[14:43:08.141] [SEVERE ] updating countdown to 59407
[14:43:08.142] [SEVERE ] updating countdown to 59406
[14:43:08.142] [SEVERE ] updating countdown to 59406
[14:43:08.142] [SEVERE ] updating countdown to 59406
[14:43:08.142] [SEVERE ] updating countdown to 59406
[14:43:08.143] [SEVERE ] updating countdown to 59405
[14:43:08.143] [SEVERE ] updating countdown to 59405
[14:43:08.144] [SEVERE ] updating countdown to 59404
[14:43:08.145] [SEVERE ] updating countdown to 59403
[14:43:08.145] [SEVERE ] updating countdown to 59403
[14:43:08.146] [SEVERE ] updating countdown to 59402
[14:43:08.146] [SEVERE ] updating countdown to 59402
[14:43:08.146] [SEVERE ] updating countdown to 59402
[14:43:08.146] [SEVERE ] updating countdown to 59402
[14:43:08.147] [SEVERE ] updating countdown to 59401
[14:43:08.147] [SEVERE ] updating countdown to 59401
[14:43:08.147] [SEVERE ] updating countdown to 59401
[14:43:08.147] [SEVERE ] updating countdown to 59401
[14:43:08.148] [SEVERE ] updating countdown to 59400
[14:43:08.148] [SEVERE ] updating countdown to 59400
[14:43:08.148] [SEVERE ] updating countdown to 59400
[14:43:08.148] [SEVERE ] updating countdown to 59400
[14:43:08.148] [SEVERE ] updating countdown to 59400
[14:43:08.149] [SEVERE ] updating countdown to 59399
[14:43:08.149] [SEVERE ] updating countdown to 59399
[14:43:08.149] [SEVERE ] updating countdown to 59399
[14:43:08.149] [SEVERE ] updating countdown to 59399
[14:43:08.149] [SEVERE ] updating countdown to 59399
[14:43:08.150] [SEVERE ] updating countdown to 59398
[14:43:08.150] [SEVERE ] updating countdown to 59398
[14:43:08.150] [SEVERE ] updating countdown to 59398
[14:43:08.150] [SEVERE ] updating countdown to 59398
[14:43:08.150] [SEVERE ] updating countdown to 59398
[14:43:08.151] [SEVERE ] updating countdown to 59397
[14:43:08.151] [SEVERE ] updating countdown to 59397
[14:43:08.151] [SEVERE ] updating countdown to 59397
[14:43:08.151] [SEVERE ] updating countdown to 59397
[14:43:08.152] [SEVERE ] updating countdown to 59396
[14:43:08.152] [SEVERE ] updating countdown to 59396
[14:43:08.152] [SEVERE ] updating countdown to 59396
[14:43:08.152] [SEVERE ] updating countdown to 59396
[14:43:08.152] [SEVERE ] updating countdown to 59396
[14:43:08.153] [SEVERE ] updating countdown to 59395
[14:43:08.153] [SEVERE ] updating countdown to 59395
[14:43:08.153] [SEVERE ] updating countdown to 59395
[14:43:08.153] [SEVERE ] updating countdown to 59395
[14:43:08.154] [SEVERE ] updating countdown to 59394
[14:43:08.154] [SEVERE ] updating countdown to 59394
[14:43:08.154] [SEVERE ] updating countdown to 59394
[14:43:08.154] [SEVERE ] updating countdown to 59394
[14:43:08.154] [SEVERE ] updating countdown to 59394
[14:43:08.155] [SEVERE ] updating countdown to 59393
[14:43:08.155] [SEVERE ] updating countdown to 59393
[14:43:08.155] [SEVERE ] updating countdown to 59393
[14:43:08.155] [SEVERE ] updating countdown to 59393
[14:43:08.156] [SEVERE ] updating countdown to 59392
[14:43:08.156] [SEVERE ] updating countdown to 59392
[14:43:08.156] [SEVERE ] updating countdown to 59392
[14:43:08.157] [SEVERE ] updating countdown to 59391
[14:43:08.157] [SEVERE ] updating countdown to 59391
[14:43:08.158] [SEVERE ] updating countdown to 59390
[14:43:08.158] [SEVERE ] updating countdown to 59390
[14:43:08.158] [SEVERE ] updating countdown to 59390
[14:43:08.159] [SEVERE ] updating countdown to 59389
[14:43:08.159] [SEVERE ] updating countdown to 59389
[14:43:08.159] [SEVERE ] updating countdown to 59389
[14:43:08.159] [SEVERE ] updating countdown to 59389
[14:43:08.159] [SEVERE ] updating countdown to 59389
[14:43:08.160] [SEVERE ] updating countdown to 59388
[14:43:08.160] [SEVERE ] updating countdown to 59388
[14:43:08.160] [SEVERE ] updating countdown to 59388
[14:43:08.160] [SEVERE ] updating countdown to 59388
[14:43:08.161] [SEVERE ] updating countdown to 59387
[14:43:08.162] [SEVERE ] updating countdown to 59386
[14:43:08.162] [SEVERE ] updating countdown to 59386
[14:43:08.163] [SEVERE ] updating countdown to 59385
[14:43:08.163] [SEVERE ] updating countdown to 59385
[14:43:08.163] [SEVERE ] updating countdown to 59385
[14:43:08.164] [SEVERE ] updating countdown to 59384
[14:43:08.164] [SEVERE ] updating countdown to 59384
[14:43:08.165] [SEVERE ] updating countdown to 59383
[14:43:08.165] [SEVERE ] updating countdown to 59383
[14:43:08.165] [SEVERE ] updating countdown to 59383
[14:43:08.165] [SEVERE ] updating countdown to 59383
[14:43:08.166] [SEVERE ] updating countdown to 59382
[14:43:08.166] [SEVERE ] updating countdown to 59382
[14:43:08.166] [SEVERE ] updating countdown to 59382
[14:43:08.166] [SEVERE ] updating countdown to 59382
[14:43:08.166] [SEVERE ] updating countdown to 59382
[14:43:08.167] [SEVERE ] updating countdown to 59381
[14:43:08.167] [SEVERE ] updating countdown to 59381
[14:43:08.167] [SEVERE ] updating countdown to 59381
[14:43:08.167] [SEVERE ] updating countdown to 59381
[14:43:08.167] [SEVERE ] updating countdown to 59381
[14:43:08.168] [SEVERE ] updating countdown to 59380
[14:43:08.168] [SEVERE ] updating countdown to 59380
[14:43:08.168] [SEVERE ] updating countdown to 59380
[14:43:08.168] [SEVERE ] updating countdown to 59380
[14:43:08.168] [SEVERE ] updating countdown to 59380
[14:43:08.169] [SEVERE ] updating countdown to 59379
[14:43:08.169] [SEVERE ] updating countdown to 59379
[14:43:08.169] [SEVERE ] updating countdown to 59379
[14:43:08.169] [SEVERE ] updating countdown to 59379
[14:43:08.170] [SEVERE ] updating countdown to 59378
[14:43:08.170] [SEVERE ] updating countdown to 59378
[14:43:08.170] [SEVERE ] updating countdown to 59378
[14:43:08.170] [SEVERE ] updating countdown to 59378
[14:43:08.170] [SEVERE ] updating countdown to 59378
[14:43:08.171] [SEVERE ] updating countdown to 59377
[14:43:08.171] [SEVERE ] updating countdown to 59377
[14:43:08.171] [SEVERE ] updating countdown to 59377
[14:43:08.171] [SEVERE ] updating countdown to 59377
[14:43:08.171] [SEVERE ] updating countdown to 59377
[14:43:08.172] [SEVERE ] updating countdown to 59376
[14:43:08.172] [SEVERE ] updating countdown to 59376
[14:43:08.172] [SEVERE ] updating countdown to 59376
[14:43:08.172] [SEVERE ] updating countdown to 59376
[14:43:08.173] [SEVERE ] updating countdown to 59375
[14:43:08.173] [SEVERE ] updating countdown to 59375
[14:43:08.173] [SEVERE ] updating countdown to 59375
